Freq,Channel 1,Average
5816.16,-77.98,-77.98
5816.89,-78.01,-78.01
5817.63,-78.04,-78.04
5818.36,-78.08,-78.08
5819.09,-78.11,-78.11
5819.82,-78.16,-78.16
5820.56,-78.23,-78.23
5821.29,-78.33,-78.33
5822.02,-78.47,-78.47
5822.75,-78.65,-78.65
5823.49,-78.86,-78.86
5824.22,-79.08,-79.08
5824.95,-79.28,-79.28
5825.68,-79.47,-79.47
5826.42,-79.62,-79.62
5827.15,-79.76,-79.76
5827.88,-79.89,-79.89
5828.61,-80.02,-80.02
5829.35,-80.13,-80.13
5830.08,-80.22,-80.22
5830.81,-80.27,-80.27
5831.54,-80.29,-80.29
5832.28,-80.26,-80.26
5833.01,-80.22,-80.22
5833.74,-80.17,-80.17
5834.47,-80.12,-80.12
5835.21,-80.08,-80.08
5835.94,-80.04,-80.04
5836.67,-79.99,-79.99
5837.4,-79.94,-79.94
5838.13,-79.88,-79.88
5838.87,-79.81,-79.81
5839.6,-79.75,-79.75
5840.33,-79.7,-79.7
5841.06,-79.69,-79.69
5841.8,-79.72,-79.72
5842.53,-79.82,-79.82
5843.26,-79.99,-79.99
5843.99,-80.22,-80.22
5844.73,-80.53,-80.53
5845.46,-80.91,-80.91
5846.19,-81.34,-81.34
5846.92,-81.82,-81.82
5847.66,-82.32,-82.32
5848.39,-82.82,-82.82
5849.12,-83.32,-83.32
5849.85,-83.81,-83.81
5850.59,-84.29,-84.29
5851.32,-84.78,-84.78
5852.05,-85.26,-85.26
5852.78,-85.73,-85.73
5853.52,-86.15,-86.15
5854.25,-86.48,-86.48
5854.98,-86.69,-86.69
5855.71,-86.78,-86.78
5856.45,-86.74,-86.74
5857.18,-86.57,-86.57
5857.91,-86.29,-86.29
5858.64,-85.94,-85.94
5859.38,-85.55,-85.55
5860.11,-85.16,-85.16
5860.84,-84.79,-84.79
5861.57,-84.47,-84.47
5862.3,-84.17,-84.17
5863.04,-83.9,-83.9
5863.77,-83.65,-83.65
5864.5,-83.42,-83.42
5865.23,-83.23,-83.23
5865.97,-83.08,-83.08
5866.7,-82.97,-82.97
5867.43,-82.88,-82.88
5868.16,-82.81,-82.81
5868.9,-82.75,-82.75
5869.63,-82.67,-82.67
5870.36,-82.61,-82.61
5871.09,-82.57,-82.57
5871.83,-82.58,-82.58
5872.56,-82.63,-82.63
5873.29,-82.74,-82.74
5874.02,-82.9,-82.9
5874.76,-83.1,-83.1
5875.49,-83.31,-83.31
5876.22,-83.52,-83.52
5876.95,-83.72,-83.72
5877.69,-83.89,-83.89
5878.42,-84.02,-84.02
5879.15,-84.13,-84.13
5879.88,-84.25,-84.25
5880.62,-84.39,-84.39
5881.35,-84.58,-84.58
5882.08,-84.81,-84.81
5882.81,-85.11,-85.11
5883.54,-85.47,-85.47
5884.28,-85.93,-85.93
5885.01,-86.51,-86.51
5885.74,-87.2,-87.2
5886.47,-88.01,-88.01
5887.21,-88.9,-88.9
5887.94,-89.77,-89.77
5888.67,-90.49,-90.49
5889.4,-90.96,-90.96
5890.14,-91.13,-91.13
5890.87,-91.08,-91.08
5891.6,-90.9,-90.9
5892.33,-90.66,-90.66
5893.07,-90.35,-90.35
5893.8,-89.95,-89.95
5894.53,-89.43,-89.43
5895.26,-88.81,-88.81
5896,-88.11,-88.11
5896.73,-87.39,-87.39
5897.46,-86.68,-86.68
5898.19,-85.98,-85.98
5898.93,-85.31,-85.31
5899.66,-84.68,-84.68
5900.39,-84.1,-84.1
5901.12,-83.56,-83.56
5901.86,-83.08,-83.08
5902.59,-82.67,-82.67
5903.32,-82.32,-82.32
5904.05,-82.05,-82.05
5904.79,-81.86,-81.86
5905.52,-81.78,-81.78
5906.25,-81.8,-81.8
5906.98,-81.91,-81.91
5907.71,-82.1,-82.1
5908.45,-82.35,-82.35
5909.18,-82.63,-82.63
5909.91,-82.92,-82.92
5910.64,-83.22,-83.22
5911.38,-83.53,-83.53
5912.11,-83.84,-83.84
5912.84,-84.16,-84.16
5913.57,-84.45,-84.45
5914.31,-84.71,-84.71
5915.04,-84.93,-84.93
5915.77,-85.14,-85.14
5916.5,-85.38,-85.38
5917.24,-85.72,-85.72
5917.97,-86.18,-86.18
5918.7,-86.78,-86.78
5919.43,-87.49,-87.49
5920.17,-88.25,-88.25
5920.9,-88.9,-88.9
5921.63,-89.23,-89.23
5922.36,-89.12,-89.12
5923.1,-88.58,-88.58
5923.83,-87.79,-87.79
5924.56,-86.9,-86.9
5925.29,-86,-86
5926.03,-85.14,-85.14
5926.76,-84.34,-84.34
5927.49,-83.62,-83.62
5928.22,-82.98,-82.98
5928.96,-82.44,-82.44
5929.69,-81.98,-81.98
5930.42,-81.61,-81.61
5931.15,-81.33,-81.33
5931.88,-81.14,-81.14
5932.62,-81.03,-81.03
5933.35,-81,-81
5934.08,-81.04,-81.04
5934.81,-81.15,-81.15
5935.55,-81.31,-81.31
5936.28,-81.51,-81.51
5937.01,-81.74,-81.74
5937.74,-82,-82
5938.48,-82.26,-82.26
5939.21,-82.53,-82.53
5939.94,-82.79,-82.79
5940.67,-83.03,-83.03
5941.41,-83.26,-83.26
5942.14,-83.52,-83.52
5942.87,-83.83,-83.83
5943.6,-84.2,-84.2
5944.34,-84.65,-84.65
5945.07,-85.14,-85.14
5945.8,-85.6,-85.6
5946.53,-85.97,-85.97
5947.27,-86.16,-86.16
5948,-86.12,-86.12
5948.73,-85.89,-85.89
5949.46,-85.53,-85.53
5950.2,-85.12,-85.12
5950.93,-84.71,-84.71
5951.66,-84.3,-84.3
5952.39,-83.91,-83.91
5953.13,-83.51,-83.51
5953.86,-83.12,-83.12
5954.59,-82.73,-82.73
5955.32,-82.36,-82.36
5956.05,-82.02,-82.02
5956.79,-81.69,-81.69
5957.52,-81.38,-81.38
5958.25,-81.11,-81.11
5958.98,-80.88,-80.88
5959.72,-80.71,-80.71
5960.45,-80.58,-80.58
5961.18,-80.49,-80.49
5961.91,-80.45,-80.45
5962.65,-80.44,-80.44
5963.38,-80.47,-80.47
5964.11,-80.55,-80.55
5964.84,-80.7,-80.7
5965.58,-80.93,-80.93
5966.31,-81.24,-81.24
5967.04,-81.61,-81.61
5967.77,-82.01,-82.01
5968.51,-82.41,-82.41
5969.24,-82.73,-82.73
5969.97,-82.93,-82.93
5970.7,-82.96,-82.96
5971.44,-82.85,-82.85
5972.17,-82.64,-82.64
5972.9,-82.39,-82.39
5973.63,-82.14,-82.14
5974.37,-81.94,-81.94
5975.1,-81.81,-81.81
5975.83,-81.76,-81.76
5976.56,-81.79,-81.79
5977.29,-81.89,-81.89
5978.03,-82.06,-82.06
5978.76,-82.25,-82.25
5979.49,-82.43,-82.43
5980.22,-82.56,-82.56
5980.96,-82.62,-82.62
5981.69,-82.6,-82.6
5982.42,-82.49,-82.49
5983.15,-82.34,-82.34
5983.89,-82.17,-82.17
5984.62,-81.99,-81.99
5985.35,-81.81,-81.81
5986.08,-81.63,-81.63
5986.82,-81.44,-81.44
5987.55,-81.25,-81.25
5988.28,-81.05,-81.05
5989.01,-80.86,-80.86
5989.75,-80.68,-80.68
5990.48,-80.49,-80.49
5991.21,-80.31,-80.31
5991.94,-80.12,-80.12
5992.68,-79.92,-79.92
5993.41,-79.73,-79.73
5994.14,-79.53,-79.53
5994.87,-79.35,-79.35
5995.61,-79.15,-79.15
5996.34,-78.96,-78.96
5997.07,-78.76,-78.76
5997.8,-78.56,-78.56
5998.54,-78.38,-78.38
5999.27,-78.24,-78.24
6000,-78.14,-78.14
6000.73,-78.08,-78.08
6001.46,-78.08,-78.08
6002.2,-78.13,-78.13
6002.93,-78.23,-78.23
6003.66,-78.37,-78.37
6004.39,-78.54,-78.54
6005.13,-78.71,-78.71
6005.86,-78.88,-78.88
6006.59,-79.06,-79.06
6007.32,-79.24,-79.24
6008.06,-79.44,-79.44
6008.79,-79.65,-79.65
6009.52,-79.86,-79.86
6010.25,-80.06,-80.06
6010.99,-80.21,-80.21
6011.72,-80.28,-80.28
6012.45,-80.28,-80.28
6013.18,-80.18,-80.18
6013.92,-80.02,-80.02
6014.65,-79.81,-79.81
6015.38,-79.56,-79.56
6016.11,-79.31,-79.31
6016.85,-79.08,-79.08
6017.58,-78.88,-78.88
6018.31,-78.72,-78.72
6019.04,-78.59,-78.59
6019.78,-78.51,-78.51
6020.51,-78.47,-78.47
6021.24,-78.48,-78.48
6021.97,-78.54,-78.54
6022.71,-78.68,-78.68
6023.44,-78.87,-78.87
6024.17,-79.12,-79.12
6024.9,-79.38,-79.38
6025.63,-79.65,-79.65
6026.37,-79.88,-79.88
6027.1,-80.07,-80.07
6027.83,-80.23,-80.23
6028.56,-80.36,-80.36
6029.3,-80.48,-80.48
6030.03,-80.6,-80.6
6030.76,-80.73,-80.73
6031.49,-80.85,-80.85
6032.23,-80.96,-80.96
6032.96,-81.06,-81.06
6033.69,-81.15,-81.15
6034.42,-81.22,-81.22
6035.16,-81.3,-81.3
6035.89,-81.37,-81.37
6036.62,-81.46,-81.46
6037.35,-81.57,-81.57
6038.09,-81.71,-81.71
6038.82,-81.88,-81.88
6039.55,-82.08,-82.08
6040.28,-82.26,-82.26
6041.02,-82.38,-82.38
6041.75,-82.41,-82.41
6042.48,-82.31,-82.31
6043.21,-82.09,-82.09
6043.95,-81.81,-81.81
6044.68,-81.5,-81.5
6045.41,-81.19,-81.19
6046.14,-80.9,-80.9
6046.88,-80.61,-80.61
6047.61,-80.32,-80.32
6048.34,-80.04,-80.04
6049.07,-79.77,-79.77
6049.8,-79.54,-79.54
6050.54,-79.35,-79.35
6051.27,-79.22,-79.22
6052,-79.15,-79.15
6052.73,-79.13,-79.13
6053.47,-79.16,-79.16
6054.2,-79.23,-79.23
6054.93,-79.33,-79.33
6055.66,-79.44,-79.44
6056.4,-79.56,-79.56
6057.13,-79.69,-79.69
6057.86,-79.82,-79.82
6058.59,-79.98,-79.98
6059.33,-80.16,-80.16
6060.06,-80.35,-80.35
6060.79,-80.52,-80.52
6061.52,-80.65,-80.65
6062.26,-80.73,-80.73
6062.99,-80.75,-80.75
6063.72,-80.74,-80.74
6064.45,-80.71,-80.71
6065.19,-80.68,-80.68
6065.92,-80.66,-80.66
6066.65,-80.67,-80.67
6067.38,-80.72,-80.72
6068.12,-80.81,-80.81
6068.85,-80.95,-80.95
6069.58,-81.13,-81.13
6070.31,-81.33,-81.33
6071.04,-81.52,-81.52
6071.78,-81.7,-81.7
6072.51,-81.85,-81.85
6073.24,-81.98,-81.98
6073.97,-82.09,-82.09
6074.71,-82.17,-82.17
6075.44,-82.23,-82.23
6076.17,-82.27,-82.27
6076.9,-82.27,-82.27
6077.64,-82.24,-82.24
6078.37,-82.18,-82.18
6079.1,-82.08,-82.08
6079.83,-81.96,-81.96
6080.57,-81.84,-81.84
6081.3,-81.75,-81.75
6082.03,-81.7,-81.7
6082.76,-81.7,-81.7
6083.5,-81.75,-81.75
6084.23,-81.83,-81.83
6084.96,-81.91,-81.91
6085.69,-82.01,-82.01
6086.43,-82.11,-82.11
6087.16,-82.24,-82.24
6087.89,-82.38,-82.38
6088.62,-82.53,-82.53
6089.36,-82.69,-82.69
6090.09,-82.82,-82.82
6090.82,-82.88,-82.88
6091.55,-82.86,-82.86
6092.29,-82.77,-82.77
6093.02,-82.62,-82.62
6093.75,-82.46,-82.46
6094.48,-82.31,-82.31
6095.21,-82.21,-82.21
6095.95,-82.17,-82.17
6096.68,-82.18,-82.18
6097.41,-82.23,-82.23
6098.14,-82.3,-82.3
6098.88,-82.38,-82.38
6099.61,-82.47,-82.47
6100.34,-82.59,-82.59
6101.07,-82.75,-82.75
6101.81,-82.95,-82.95
6102.54,-83.19,-83.19
6103.27,-83.44,-83.44
6104,-83.64,-83.64
6104.74,-83.73,-83.73
6105.47,-83.68,-83.68
6106.2,-83.47,-83.47
6106.93,-83.15,-83.15
6107.67,-82.77,-82.77
6108.4,-82.38,-82.38
6109.13,-82.03,-82.03
6109.86,-81.71,-81.71
6110.6,-81.45,-81.45
6111.33,-81.24,-81.24
6112.06,-81.09,-81.09
6112.79,-80.99,-80.99
6113.53,-80.92,-80.92
6114.26,-80.9,-80.9
6114.99,-80.91,-80.91
6115.72,-80.96,-80.96
6116.46,-81.06,-81.06
6117.19,-81.19,-81.19
6117.92,-81.33,-81.33
6118.65,-81.46,-81.46
6119.38,-81.53,-81.53
6120.12,-81.54,-81.54
6120.85,-81.48,-81.48
6121.58,-81.36,-81.36
6122.31,-81.21,-81.21
6123.05,-81.06,-81.06
6123.78,-80.94,-80.94
6124.51,-80.84,-80.84
6125.24,-80.76,-80.76
6125.98,-80.7,-80.7
6126.71,-80.65,-80.65
6127.44,-80.62,-80.62
6128.17,-80.63,-80.63
6128.91,-80.69,-80.69
6129.64,-80.78,-80.78
6130.37,-80.91,-80.91
6131.1,-81.05,-81.05
6131.84,-81.17,-81.17
6132.57,-81.25,-81.25
6133.3,-81.31,-81.31
6134.03,-81.35,-81.35
6134.77,-81.39,-81.39
6135.5,-81.46,-81.46
6136.23,-81.52,-81.52
6136.96,-81.58,-81.58
6137.7,-81.6,-81.6
6138.43,-81.6,-81.6
6139.16,-81.59,-81.59
6139.89,-81.62,-81.62
6140.63,-81.71,-81.71
6141.36,-81.86,-81.86
6142.09,-82.07,-82.07
6142.82,-82.32,-82.32
6143.55,-82.57,-82.57
6144.29,-82.8,-82.8
6145.02,-82.97,-82.97
6145.75,-83.05,-83.05
6146.48,-83.02,-83.02
6147.22,-82.87,-82.87
6147.95,-82.61,-82.61
6148.68,-82.27,-82.27
6149.41,-81.87,-81.87
6150.15,-81.48,-81.48
6150.88,-81.1,-81.1
6151.61,-80.78,-80.78
6152.34,-80.51,-80.51
6153.08,-80.29,-80.29
6153.81,-80.11,-80.11
6154.54,-79.98,-79.98
6155.27,-79.89,-79.89
6156.01,-79.84,-79.84
6156.74,-79.82,-79.82
6157.47,-79.84,-79.84
6158.2,-79.89,-79.89
6158.94,-79.96,-79.96
6159.67,-80.04,-80.04
6160.4,-80.11,-80.11
6161.13,-80.16,-80.16
6161.87,-80.17,-80.17
6162.6,-80.15,-80.15
6163.33,-80.13,-80.13
6164.06,-80.13,-80.13
6164.79,-80.18,-80.18
6165.53,-80.3,-80.3
6166.26,-80.48,-80.48
6166.99,-80.73,-80.73
6167.72,-81.01,-81.01
6168.46,-81.32,-81.32
6169.19,-81.61,-81.61
6169.92,-81.85,-81.85
6170.65,-82.03,-82.03
6171.39,-82.12,-82.12
6172.12,-82.14,-82.14
6172.85,-82.11,-82.11
6173.58,-82.07,-82.07
6174.32,-82.02,-82.02
6175.05,-81.96,-81.96
6175.78,-81.88,-81.88
6176.51,-81.76,-81.76
6177.25,-81.59,-81.59
6177.98,-81.38,-81.38
6178.71,-81.14,-81.14
6179.44,-80.89,-80.89
6180.18,-80.65,-80.65
6180.91,-80.44,-80.44
6181.64,-80.27,-80.27
6182.37,-80.13,-80.13
6183.11,-80.03,-80.03
6183.84,-79.93,-79.93
6184.57,-79.81,-79.81
6185.3,-79.67,-79.67
6186.04,-79.51,-79.51
6186.77,-79.32,-79.32
6187.5,-79.12,-79.12
6188.23,-78.96,-78.96
6188.96,-78.85,-78.85
6189.7,-78.8,-78.8
6190.43,-78.83,-78.83
6191.16,-78.94,-78.94
6191.89,-79.11,-79.11
6192.63,-79.35,-79.35
6193.36,-79.63,-79.63
6194.09,-79.97,-79.97
6194.82,-80.35,-80.35
6195.56,-80.77,-80.77
6196.29,-81.22,-81.22
6197.02,-81.69,-81.69
6197.75,-82.14,-82.14
6198.49,-82.52,-82.52
6199.22,-82.81,-82.81
6199.95,-82.97,-82.97
6200.68,-83.03,-83.03
6201.42,-83.01,-83.01
6202.15,-82.97,-82.97
6202.88,-82.97,-82.97
6203.61,-83.02,-83.02
6204.35,-83.16,-83.16
6205.08,-83.39,-83.39
6205.81,-83.71,-83.71
6206.54,-84.12,-84.12
6207.28,-84.61,-84.61
6208.01,-85.13,-85.13
6208.74,-85.63,-85.63
6209.47,-86.05,-86.05
6210.21,-86.33,-86.33
6210.94,-86.48,-86.48
6211.67,-86.51,-86.51
6212.4,-86.47,-86.47
6213.13,-86.36,-86.36
6213.87,-86.18,-86.18
6214.6,-85.93,-85.93
6215.33,-85.61,-85.61
6216.06,-85.25,-85.25
6216.8,-84.87,-84.87
6217.53,-84.52,-84.52
6218.26,-84.24,-84.24
6218.99,-84.05,-84.05
6219.73,-83.94,-83.94
6220.46,-83.9,-83.9
6221.19,-83.9,-83.9
6221.92,-83.89,-83.89
6222.66,-83.84,-83.84
6223.39,-83.72,-83.72
6224.12,-83.51,-83.51
6224.85,-83.24,-83.24
6225.59,-82.95,-82.95
6226.32,-82.66,-82.66
6227.05,-82.41,-82.41
6227.78,-82.22,-82.22
6228.52,-82.08,-82.08
6229.25,-82,-82
6229.98,-81.94,-81.94
6230.71,-81.91,-81.91
6231.45,-81.87,-81.87
6232.18,-81.84,-81.84
6232.91,-81.81,-81.81
6233.64,-81.77,-81.77
6234.38,-81.75,-81.75
6235.11,-81.73,-81.73
6235.84,-81.72,-81.72
6236.57,-81.7,-81.7
6237.3,-81.64,-81.64
6238.04,-81.53,-81.53
6238.77,-81.37,-81.37
6239.5,-81.19,-81.19
6240.23,-81,-81
6240.97,-80.84,-80.84
6241.7,-80.7,-80.7
6242.43,-80.58,-80.58
6243.16,-80.48,-80.48
6243.9,-80.38,-80.38
6244.63,-80.27,-80.27
6245.36,-80.14,-80.14
6246.09,-79.99,-79.99
6246.83,-79.83,-79.83
6247.56,-79.68,-79.68
6248.29,-79.56,-79.56
6249.02,-79.48,-79.48
6249.76,-79.44,-79.44
6250.49,-79.43,-79.43
6251.22,-79.44,-79.44
6251.95,-79.46,-79.46
6252.69,-79.48,-79.48
6253.42,-79.51,-79.51
6254.15,-79.53,-79.53
6254.88,-79.56,-79.56
6255.62,-79.61,-79.61
6256.35,-79.67,-79.67
6257.08,-79.75,-79.75
6257.81,-79.84,-79.84
6258.54,-79.95,-79.95
6259.28,-80.06,-80.06
6260.01,-80.19,-80.19
6260.74,-80.33,-80.33
6261.47,-80.47,-80.47
6262.21,-80.6,-80.6
6262.94,-80.72,-80.72
6263.67,-80.85,-80.85
6264.4,-80.98,-80.98
6265.14,-81.13,-81.13
6265.87,-81.31,-81.31
6266.6,-81.5,-81.5
6267.33,-81.7,-81.7
6268.07,-81.89,-81.89
6268.8,-82.04,-82.04
6269.53,-82.16,-82.16
6270.26,-82.22,-82.22
6271,-82.23,-82.23
6271.73,-82.2,-82.2
6272.46,-82.16,-82.16
6273.19,-82.12,-82.12
6273.93,-82.11,-82.11
6274.66,-82.15,-82.15
6275.39,-82.24,-82.24
6276.12,-82.38,-82.38
6276.86,-82.55,-82.55
6277.59,-82.72,-82.72
6278.32,-82.87,-82.87
6279.05,-82.97,-82.97
6279.79,-83.01,-83.01
6280.52,-83,-83
6281.25,-82.93,-82.93
6281.98,-82.85,-82.85
6282.71,-82.76,-82.76
6283.45,-82.69,-82.69
6284.18,-82.66,-82.66
6284.91,-82.66,-82.66
6285.64,-82.68,-82.68
6286.38,-82.7,-82.7
6287.11,-82.71,-82.71
6287.84,-82.7,-82.7
6288.57,-82.68,-82.68
6289.31,-82.67,-82.67
6290.04,-82.69,-82.69
6290.77,-82.74,-82.74
6291.5,-82.83,-82.83
6292.24,-82.94,-82.94
6292.97,-83.08,-83.08
6293.7,-83.19,-83.19
6294.43,-83.25,-83.25
6295.17,-83.21,-83.21
6295.9,-83.06,-83.06
6296.63,-82.81,-82.81
6297.36,-82.47,-82.47
6298.1,-82.08,-82.08
6298.83,-81.68,-81.68
6299.56,-81.3,-81.3
6300.29,-80.96,-80.96
6301.03,-80.66,-80.66
6301.76,-80.39,-80.39
6302.49,-80.15,-80.15
6303.22,-79.93,-79.93
6303.96,-79.74,-79.74
6304.69,-79.57,-79.57
6305.42,-79.45,-79.45
6306.15,-79.38,-79.38
6306.88,-79.36,-79.36
6307.62,-79.37,-79.37
6308.35,-79.39,-79.39
6309.08,-79.4,-79.4
6309.81,-79.37,-79.37
6310.55,-79.29,-79.29
6311.28,-79.16,-79.16
6312.01,-79.01,-79.01
6312.74,-78.87,-78.87
6313.48,-78.77,-78.77
6314.21,-78.74,-78.74
6314.94,-78.78,-78.78
6315.67,-78.89,-78.89
6316.41,-79.06,-79.06
6317.14,-79.26,-79.26
6317.87,-79.49,-79.49
6318.6,-79.73,-79.73
6319.34,-79.95,-79.95
6320.07,-80.17,-80.17
6320.8,-80.38,-80.38
6321.53,-80.56,-80.56
6322.27,-80.71,-80.71
6323,-80.81,-80.81
6323.73,-80.85,-80.85
6324.46,-80.8,-80.8
6325.2,-80.67,-80.67
6325.93,-80.45,-80.45
6326.66,-80.19,-80.19
6327.39,-79.93,-79.93
6328.13,-79.69,-79.69
6328.86,-79.52,-79.52
6329.59,-79.41,-79.41
6330.32,-79.37,-79.37
6331.05,-79.4,-79.4
6331.79,-79.48,-79.48
6332.52,-79.59,-79.59
6333.25,-79.72,-79.72
6333.98,-79.84,-79.84
6334.72,-79.93,-79.93
6335.45,-79.98,-79.98
6336.18,-79.98,-79.98
6336.91,-79.92,-79.92
6337.65,-79.82,-79.82
6338.38,-79.7,-79.7
6339.11,-79.58,-79.58
6339.84,-79.47,-79.47
6340.58,-79.38,-79.38
6341.31,-79.3,-79.3
6342.04,-79.24,-79.24
6342.77,-79.23,-79.23
6343.51,-79.28,-79.28
6344.24,-79.4,-79.4
6344.97,-79.58,-79.58
6345.7,-79.83,-79.83
6346.44,-80.13,-80.13
6347.17,-80.46,-80.46
6347.9,-80.8,-80.8
6348.63,-81.12,-81.12
6349.37,-81.4,-81.4
6350.1,-81.61,-81.61
6350.83,-81.76,-81.76
6351.56,-81.83,-81.83
6352.29,-81.84,-81.84
6353.03,-81.83,-81.83
6353.76,-81.83,-81.83
6354.49,-81.87,-81.87
6355.22,-81.96,-81.96
6355.96,-82.11,-82.11
6356.69,-82.33,-82.33
6357.42,-82.61,-82.61
6358.15,-82.96,-82.96
6358.89,-83.36,-83.36
6359.62,-83.81,-83.81
6360.35,-84.27,-84.27
6361.08,-84.72,-84.72
6361.82,-85.12,-85.12
6362.55,-85.45,-85.45
6363.28,-85.7,-85.7
6364.01,-85.88,-85.88
6364.75,-85.99,-85.99
6365.48,-86.03,-86.03
6366.21,-86,-86
6366.94,-85.93,-85.93
6367.68,-85.84,-85.84
6368.41,-85.79,-85.79
6369.14,-85.78,-85.78
6369.87,-85.8,-85.8
6370.61,-85.82,-85.82
6371.34,-85.77,-85.77
6372.07,-85.57,-85.57
6372.8,-85.21,-85.21
6373.54,-84.71,-84.71
6374.27,-84.14,-84.14
6375,-83.56,-83.56
6375.73,-83.04,-83.04
6376.46,-82.61,-82.61
6377.2,-82.28,-82.28
6377.93,-82.03,-82.03
6378.66,-81.85,-81.85
6379.39,-81.7,-81.7
6380.13,-81.57,-81.57
6380.86,-81.44,-81.44
6381.59,-81.31,-81.31
6382.32,-81.17,-81.17
6383.06,-81.04,-81.04
6383.79,-80.92,-80.92
6384.52,-80.8,-80.8
6385.25,-80.71,-80.71
6385.99,-80.64,-80.64
6386.72,-80.6,-80.6
6387.45,-80.58,-80.58
6388.18,-80.56,-80.56
6388.92,-80.52,-80.52
6389.65,-80.44,-80.44
6390.38,-80.3,-80.3
6391.11,-80.13,-80.13
6391.85,-79.92,-79.92
6392.58,-79.72,-79.72
6393.31,-79.53,-79.53
6394.04,-79.36,-79.36
6394.78,-79.21,-79.21
6395.51,-79.09,-79.09
6396.24,-78.97,-78.97
6396.97,-78.87,-78.87
6397.71,-78.76,-78.76
6398.44,-78.65,-78.65
6399.17,-78.55,-78.55
6399.9,-78.45,-78.45
6400.63,-78.38,-78.38
6401.37,-78.34,-78.34
6402.1,-78.32,-78.32
6402.83,-78.33,-78.33
6403.56,-78.38,-78.38
6404.3,-78.44,-78.44
6405.03,-78.51,-78.51
6405.76,-78.57,-78.57
6406.49,-78.61,-78.61
6407.23,-78.63,-78.63
6407.96,-78.61,-78.61
6408.69,-78.59,-78.59
6409.42,-78.57,-78.57
6410.16,-78.59,-78.59
6410.89,-78.64,-78.64
6411.62,-78.73,-78.73
6412.35,-78.88,-78.88
6413.09,-79.07,-79.07
6413.82,-79.3,-79.3
6414.55,-79.58,-79.58
6415.28,-79.91,-79.91
6416.02,-80.28,-80.28
6416.75,-80.7,-80.7
6417.48,-81.17,-81.17
6418.21,-81.69,-81.69
6418.95,-82.23,-82.23
6419.68,-82.8,-82.8
6420.41,-83.38,-83.38
6421.14,-83.94,-83.94
6421.88,-84.48,-84.48
6422.61,-85,-85
6423.34,-85.48,-85.48
6424.07,-85.94,-85.94
6424.8,-86.4,-86.4
6425.54,-86.89,-86.89
6426.27,-87.41,-87.41
6427,-87.97,-87.97
6427.73,-88.47,-88.47
6428.47,-88.82,-88.82
6429.2,-88.94,-88.94
6429.93,-88.82,-88.82
6430.66,-88.53,-88.53
6431.4,-88.18,-88.18
6432.13,-87.84,-87.84
6432.86,-87.54,-87.54
6433.59,-87.32,-87.32
6434.33,-87.16,-87.16
6435.06,-87.06,-87.06
6435.79,-86.99,-86.99
6436.52,-86.92,-86.92
6437.26,-86.77,-86.77
6437.99,-86.53,-86.53
6438.72,-86.19,-86.19
6439.45,-85.8,-85.8
6440.19,-85.4,-85.4
6440.92,-85.03,-85.03
6441.65,-84.71,-84.71
6442.38,-84.44,-84.44
6443.12,-84.21,-84.21
6443.85,-84.02,-84.02
6444.58,-83.85,-83.85
6445.31,-83.69,-83.69
6446.04,-83.54,-83.54
6446.78,-83.4,-83.4
6447.51,-83.28,-83.28
6448.24,-83.17,-83.17
6448.97,-83.07,-83.07
6449.71,-82.95,-82.95
6450.44,-82.81,-82.81
6451.17,-82.62,-82.62
6451.9,-82.37,-82.37
6452.64,-82.09,-82.09
6453.37,-81.8,-81.8
6454.1,-81.52,-81.52
6454.83,-81.3,-81.3
6455.57,-81.15,-81.15
6456.3,-81.11,-81.11
6457.03,-81.2,-81.2
6457.76,-81.43,-81.43
6458.5,-81.78,-81.78
6459.23,-82.26,-82.26
6459.96,-82.83,-82.83
6460.69,-83.47,-83.47
6461.43,-84.1,-84.1
6462.16,-84.66,-84.66
6462.89,-85.05,-85.05
6463.62,-85.23,-85.23
6464.36,-85.18,-85.18
6465.09,-84.95,-84.95
6465.82,-84.6,-84.6
6466.55,-84.18,-84.18
6467.29,-83.75,-83.75
6468.02,-83.34,-83.34
6468.75,-82.95,-82.95
6469.48,-82.58,-82.58
6470.21,-82.24,-82.24
6470.95,-81.91,-81.91
6471.68,-81.61,-81.61
6472.41,-81.35,-81.35
6473.14,-81.15,-81.15
6473.88,-81.03,-81.03
6474.61,-80.99,-80.99
6475.34,-81.04,-81.04
6476.07,-81.16,-81.16
6476.81,-81.34,-81.34
6477.54,-81.56,-81.56
6478.27,-81.81,-81.81
6479,-82.08,-82.08
6479.74,-82.35,-82.35
6480.47,-82.62,-82.62
6481.2,-82.85,-82.85
6481.93,-83.03,-83.03
6482.67,-83.12,-83.12
6483.4,-83.09,-83.09
6484.13,-82.94,-82.94
6484.86,-82.7,-82.7
6485.6,-82.4,-82.4
6486.33,-82.1,-82.1
6487.06,-81.85,-81.85
6487.79,-81.66,-81.66
6488.53,-81.55,-81.55
6489.26,-81.5,-81.5
6489.99,-81.51,-81.51
6490.72,-81.54,-81.54
6491.46,-81.56,-81.56
6492.19,-81.55,-81.55
6492.92,-81.51,-81.51
6493.65,-81.42,-81.42
6494.38,-81.31,-81.31
6495.12,-81.17,-81.17
6495.85,-81.02,-81.02
6496.58,-80.85,-80.85
6497.31,-80.68,-80.68
6498.05,-80.51,-80.51
6498.78,-80.34,-80.34
6499.51,-80.18,-80.18
6500.24,-80.04,-80.04
