Freq,Channel 1,Average
2350.34,-82.81,-82.81
2351.07,-82.44,-82.44
2351.81,-82.09,-82.09
2352.54,-81.8,-81.8
2353.27,-81.57,-81.57
2354,-81.41,-81.41
2354.74,-81.32,-81.32
2355.47,-81.3,-81.3
2356.2,-81.34,-81.34
2356.93,-81.43,-81.43
2357.67,-81.57,-81.57
2358.4,-81.73,-81.73
2359.13,-81.93,-81.93
2359.86,-82.16,-82.16
2360.6,-82.45,-82.45
2361.33,-82.79,-82.79
2362.06,-83.19,-83.19
2362.79,-83.61,-83.61
2363.53,-84.02,-84.02
2364.26,-84.38,-84.38
2364.99,-84.67,-84.67
2365.72,-84.86,-84.86
2366.46,-84.96,-84.96
2367.19,-84.98,-84.98
2367.92,-84.92,-84.92
2368.65,-84.78,-84.78
2369.38,-84.56,-84.56
2370.12,-84.27,-84.27
2370.85,-83.94,-83.94
2371.58,-83.62,-83.62
2372.31,-83.33,-83.33
2373.05,-83.09,-83.09
2373.78,-82.91,-82.91
2374.51,-82.8,-82.8
2375.24,-82.77,-82.77
2375.98,-82.81,-82.81
2376.71,-82.92,-82.92
2377.44,-83.08,-83.08
2378.17,-83.29,-83.29
2378.91,-83.5,-83.5
2379.64,-83.67,-83.67
2380.37,-83.76,-83.76
2381.1,-83.74,-83.74
2381.84,-83.64,-83.64
2382.57,-83.47,-83.47
2383.3,-83.26,-83.26
2384.03,-83.03,-83.03
2384.77,-82.8,-82.8
2385.5,-82.57,-82.57
2386.23,-82.35,-82.35
2386.96,-82.14,-82.14
2387.7,-81.96,-81.96
2388.43,-81.8,-81.8
2389.16,-81.67,-81.67
2389.89,-81.56,-81.56
2390.63,-81.5,-81.5
2391.36,-81.49,-81.49
2392.09,-81.56,-81.56
2392.82,-81.7,-81.7
2393.55,-81.93,-81.93
2394.29,-82.22,-82.22
2395.02,-82.57,-82.57
2395.75,-82.93,-82.93
2396.48,-83.29,-83.29
2397.22,-83.64,-83.64
2397.95,-83.94,-83.94
2398.68,-84.18,-84.18
2399.41,-84.4,-84.4
2400.15,-84.62,-84.62
2400.88,-84.84,-84.84
2401.61,-85.03,-85.03
2402.34,-85.2,-85.2
2403.08,-85.32,-85.32
2403.81,-85.4,-85.4
2404.54,-85.43,-85.43
2405.27,-85.44,-85.44
2406.01,-85.44,-85.44
2406.74,-85.47,-85.47
2407.47,-85.5,-85.5
2408.2,-85.55,-85.55
2408.94,-85.59,-85.59
2409.67,-85.64,-85.64
2410.4,-85.7,-85.7
2411.13,-85.77,-85.77
2411.87,-85.84,-85.84
2412.6,-85.91,-85.91
2413.33,-85.97,-85.97
2414.06,-86.05,-86.05
2414.79,-86.14,-86.14
2415.53,-86.25,-86.25
2416.26,-86.36,-86.36
2416.99,-86.48,-86.48
2417.72,-86.61,-86.61
2418.46,-86.78,-86.78
2419.19,-87,-87
2419.92,-87.25,-87.25
2420.65,-87.52,-87.52
2421.39,-87.81,-87.81
2422.12,-88.09,-88.09
2422.85,-88.38,-88.38
2423.58,-88.66,-88.66
2424.32,-88.9,-88.9
2425.05,-89.09,-89.09
2425.78,-89.22,-89.22
2426.51,-89.3,-89.3
2427.25,-89.35,-89.35
2427.98,-89.36,-89.36
2428.71,-89.34,-89.34
2429.44,-89.32,-89.32
2430.18,-89.32,-89.32
2430.91,-89.39,-89.39
2431.64,-89.52,-89.52
2432.37,-89.69,-89.69
2433.11,-89.84,-89.84
2433.84,-89.88,-89.88
2434.57,-89.78,-89.78
2435.3,-89.56,-89.56
2436.04,-89.23,-89.23
2436.77,-88.8,-88.8
2437.5,-88.25,-88.25
2438.23,-87.58,-87.58
2438.96,-86.83,-86.83
2439.7,-86.08,-86.08
2440.43,-85.36,-85.36
2441.16,-84.73,-84.73
2441.89,-84.21,-84.21
2442.63,-83.78,-83.78
2443.36,-83.42,-83.42
2444.09,-83.11,-83.11
2444.82,-82.79,-82.79
2445.56,-82.47,-82.47
2446.29,-82.14,-82.14
2447.02,-81.8,-81.8
2447.75,-81.47,-81.47
2448.49,-81.18,-81.18
2449.22,-80.91,-80.91
2449.95,-80.68,-80.68
2450.68,-80.47,-80.47
2451.42,-80.3,-80.3
2452.15,-80.16,-80.16
2452.88,-80.05,-80.05
2453.61,-79.98,-79.98
2454.35,-79.95,-79.95
2455.08,-79.96,-79.96
2455.81,-80.02,-80.02
2456.54,-80.13,-80.13
2457.28,-80.28,-80.28
2458.01,-80.47,-80.47
2458.74,-80.67,-80.67
2459.47,-80.86,-80.86
2460.21,-81.04,-81.04
2460.94,-81.21,-81.21
2461.67,-81.34,-81.34
2462.4,-81.43,-81.43
2463.13,-81.5,-81.5
2463.87,-81.54,-81.54
2464.6,-81.58,-81.58
2465.33,-81.61,-81.61
2466.06,-81.63,-81.63
2466.8,-81.65,-81.65
2467.53,-81.7,-81.7
2468.26,-81.78,-81.78
2468.99,-81.91,-81.91
2469.73,-82.11,-82.11
2470.46,-82.38,-82.38
2471.19,-82.7,-82.7
2471.92,-83.04,-83.04
2472.66,-83.35,-83.35
2473.39,-83.59,-83.59
2474.12,-83.73,-83.73
2474.85,-83.78,-83.78
2475.59,-83.79,-83.79
2476.32,-83.8,-83.8
2477.05,-83.84,-83.84
2477.78,-83.94,-83.94
2478.52,-84.09,-84.09
2479.25,-84.28,-84.28
2479.98,-84.51,-84.51
2480.71,-84.76,-84.76
2481.45,-85.04,-85.04
2482.18,-85.36,-85.36
2482.91,-85.71,-85.71
2483.64,-86.08,-86.08
2484.38,-86.47,-86.47
2485.11,-86.86,-86.86
2485.84,-87.24,-87.24
2486.57,-87.54,-87.54
2487.3,-87.67,-87.67
2488.04,-87.58,-87.58
2488.77,-87.26,-87.26
2489.5,-86.77,-86.77
2490.23,-86.22,-86.22
2490.97,-85.68,-85.68
2491.7,-85.22,-85.22
2492.43,-84.85,-84.85
2493.16,-84.59,-84.59
2493.9,-84.43,-84.43
2494.63,-84.34,-84.34
2495.36,-84.31,-84.31
2496.09,-84.31,-84.31
2496.83,-84.35,-84.35
2497.56,-84.41,-84.41
2498.29,-84.5,-84.5
2499.02,-84.63,-84.63
2499.76,-84.78,-84.78
2500.49,-84.96,-84.96
2501.22,-85.14,-85.14
2501.95,-85.3,-85.3
2502.69,-85.38,-85.38
2503.42,-85.38,-85.38
2504.15,-85.32,-85.32
2504.88,-85.24,-85.24
2505.62,-85.19,-85.19
2506.35,-85.22,-85.22
2507.08,-85.35,-85.35
2507.81,-85.61,-85.61
2508.54,-85.98,-85.98
2509.28,-86.45,-86.45
2510.01,-86.97,-86.97
2510.74,-87.52,-87.52
2511.47,-88.06,-88.06
2512.21,-88.58,-88.58
2512.94,-89.07,-89.07
2513.67,-89.49,-89.49
2514.4,-89.74,-89.74
2515.14,-89.8,-89.8
2515.87,-89.7,-89.7
2516.6,-89.48,-89.48
2517.33,-89.22,-89.22
2518.07,-88.97,-88.97
2518.8,-88.71,-88.71
2519.53,-88.44,-88.44
2520.26,-88.15,-88.15
2521,-87.87,-87.87
2521.73,-87.59,-87.59
2522.46,-87.36,-87.36
2523.19,-87.23,-87.23
2523.93,-87.22,-87.22
2524.66,-87.36,-87.36
2525.39,-87.69,-87.69
2526.12,-88.25,-88.25
2526.86,-89.07,-89.07
2527.59,-90.19,-90.19
2528.32,-91.57,-91.57
2529.05,-93,-93
2529.79,-93.92,-93.92
2530.52,-93.77,-93.77
2531.25,-92.76,-92.76
2531.98,-91.51,-91.51
2532.71,-90.4,-90.4
2533.45,-89.51,-89.51
2534.18,-88.86,-88.86
2534.91,-88.39,-88.39
2535.64,-88.06,-88.06
2536.38,-87.82,-87.82
2537.11,-87.63,-87.63
2537.84,-87.47,-87.47
2538.57,-87.33,-87.33
2539.31,-87.17,-87.17
2540.04,-86.94,-86.94
2540.77,-86.63,-86.63
2541.5,-86.22,-86.22
2542.24,-85.77,-85.77
2542.97,-85.32,-85.32
2543.7,-84.91,-84.91
2544.43,-84.57,-84.57
2545.17,-84.3,-84.3
2545.9,-84.05,-84.05
2546.63,-83.8,-83.8
2547.36,-83.5,-83.5
2548.1,-83.19,-83.19
2548.83,-82.85,-82.85
2549.56,-82.53,-82.53
2550.29,-82.23,-82.23
2551.03,-81.96,-81.96
2551.76,-81.73,-81.73
2552.49,-81.54,-81.54
2553.22,-81.37,-81.37
2553.96,-81.23,-81.23
2554.69,-81.11,-81.11
2555.42,-81,-81
2556.15,-80.91,-80.91
2556.88,-80.84,-80.84
2557.62,-80.79,-80.79
2558.35,-80.74,-80.74
2559.08,-80.69,-80.69
2559.81,-80.65,-80.65
2560.55,-80.62,-80.62
2561.28,-80.6,-80.6
2562.01,-80.6,-80.6
2562.74,-80.62,-80.62
2563.48,-80.66,-80.66
2564.21,-80.72,-80.72
2564.94,-80.78,-80.78
2565.67,-80.84,-80.84
2566.41,-80.87,-80.87
2567.14,-80.86,-80.86
2567.87,-80.81,-80.81
2568.6,-80.76,-80.76
2569.34,-80.73,-80.73
2570.07,-80.75,-80.75
2570.8,-80.84,-80.84
2571.53,-80.99,-80.99
2572.27,-81.21,-81.21
2573,-81.49,-81.49
2573.73,-81.82,-81.82
2574.46,-82.17,-82.17
2575.2,-82.52,-82.52
2575.93,-82.85,-82.85
2576.66,-83.14,-83.14
2577.39,-83.42,-83.42
2578.13,-83.71,-83.71
2578.86,-84.05,-84.05
2579.59,-84.44,-84.44
2580.32,-84.92,-84.92
2581.05,-85.49,-85.49
2581.79,-86.16,-86.16
2582.52,-86.9,-86.9
2583.25,-87.6,-87.6
2583.98,-88.06,-88.06
2584.72,-88.1,-88.1
2585.45,-87.71,-87.71
2586.18,-87.06,-87.06
2586.91,-86.38,-86.38
2587.65,-85.79,-85.79
2588.38,-85.33,-85.33
2589.11,-84.98,-84.98
2589.84,-84.7,-84.7
2590.58,-84.44,-84.44
2591.31,-84.18,-84.18
2592.04,-83.9,-83.9
2592.77,-83.63,-83.63
2593.51,-83.38,-83.38
2594.24,-83.17,-83.17
2594.97,-82.99,-82.99
2595.7,-82.85,-82.85
2596.44,-82.71,-82.71
2597.17,-82.59,-82.59
2597.9,-82.48,-82.48
2598.63,-82.37,-82.37
2599.37,-82.24,-82.24
2600.1,-82.1,-82.1
2600.83,-81.92,-81.92
2601.56,-81.72,-81.72
2602.29,-81.53,-81.53
2603.03,-81.36,-81.36
2603.76,-81.24,-81.24
2604.49,-81.19,-81.19
2605.22,-81.2,-81.2
2605.96,-81.27,-81.27
2606.69,-81.38,-81.38
2607.42,-81.49,-81.49
2608.15,-81.6,-81.6
2608.89,-81.66,-81.66
2609.62,-81.66,-81.66
2610.35,-81.57,-81.57
2611.08,-81.39,-81.39
2611.82,-81.12,-81.12
2612.55,-80.8,-80.8
2613.28,-80.47,-80.47
2614.01,-80.19,-80.19
2614.75,-79.99,-79.99
2615.48,-79.86,-79.86
2616.21,-79.81,-79.81
2616.94,-79.82,-79.82
2617.68,-79.88,-79.88
2618.41,-79.97,-79.97
2619.14,-80.08,-80.08
2619.87,-80.2,-80.2
2620.61,-80.32,-80.32
2621.34,-80.43,-80.43
2622.07,-80.53,-80.53
2622.8,-80.62,-80.62
2623.54,-80.69,-80.69
2624.27,-80.74,-80.74
2625,-80.79,-80.79
2625.73,-80.85,-80.85
2626.46,-80.95,-80.95
2627.2,-81.09,-81.09
2627.93,-81.26,-81.26
2628.66,-81.48,-81.48
2629.39,-81.72,-81.72
2630.13,-81.97,-81.97
2630.86,-82.24,-82.24
2631.59,-82.52,-82.52
2632.32,-82.81,-82.81
2633.06,-83.12,-83.12
2633.79,-83.47,-83.47
2634.52,-83.85,-83.85
2635.25,-84.23,-84.23
2635.99,-84.59,-84.59
2636.72,-84.87,-84.87
2637.45,-85.08,-85.08
2638.18,-85.22,-85.22
2638.92,-85.33,-85.33
2639.65,-85.42,-85.42
2640.38,-85.5,-85.5
2641.11,-85.53,-85.53
2641.85,-85.49,-85.49
2642.58,-85.34,-85.34
2643.31,-85.11,-85.11
2644.04,-84.85,-84.85
2644.78,-84.59,-84.59
2645.51,-84.38,-84.38
2646.24,-84.22,-84.22
2646.97,-84.14,-84.14
2647.71,-84.11,-84.11
2648.44,-84.14,-84.14
2649.17,-84.25,-84.25
2649.9,-84.44,-84.44
2650.63,-84.71,-84.71
2651.37,-85.06,-85.06
2652.1,-85.45,-85.45
2652.83,-85.82,-85.82
2653.56,-86.1,-86.1
2654.3,-86.26,-86.26
2655.03,-86.3,-86.3
2655.76,-86.27,-86.27
2656.49,-86.22,-86.22
2657.23,-86.19,-86.19
2657.96,-86.2,-86.2
2658.69,-86.26,-86.26
2659.42,-86.4,-86.4
2660.16,-86.61,-86.61
2660.89,-86.88,-86.88
2661.62,-87.2,-87.2
2662.35,-87.55,-87.55
2663.09,-87.92,-87.92
2663.82,-88.29,-88.29
2664.55,-88.6,-88.6
2665.28,-88.76,-88.76
2666.02,-88.69,-88.69
2666.75,-88.36,-88.36
2667.48,-87.85,-87.85
2668.21,-87.29,-87.29
2668.95,-86.78,-86.78
2669.68,-86.39,-86.39
2670.41,-86.15,-86.15
2671.14,-86.04,-86.04
2671.88,-86.04,-86.04
2672.61,-86.08,-86.08
2673.34,-86.07,-86.07
2674.07,-85.95,-85.95
2674.8,-85.7,-85.7
2675.54,-85.38,-85.38
2676.27,-85.05,-85.05
2677,-84.79,-84.79
2677.73,-84.63,-84.63
2678.47,-84.56,-84.56
2679.2,-84.55,-84.55
2679.93,-84.59,-84.59
2680.66,-84.63,-84.63
2681.4,-84.66,-84.66
2682.13,-84.66,-84.66
2682.86,-84.64,-84.64
2683.59,-84.6,-84.6
2684.33,-84.56,-84.56
2685.06,-84.54,-84.54
2685.79,-84.57,-84.57
2686.52,-84.65,-84.65
2687.26,-84.79,-84.79
2687.99,-84.97,-84.97
2688.72,-85.19,-85.19
2689.45,-85.45,-85.45
2690.19,-85.76,-85.76
2690.92,-86.11,-86.11
2691.65,-86.52,-86.52
2692.38,-86.95,-86.95
2693.12,-87.38,-87.38
2693.85,-87.75,-87.75
2694.58,-88.01,-88.01
2695.31,-88.14,-88.14
2696.04,-88.12,-88.12
2696.78,-87.99,-87.99
2697.51,-87.82,-87.82
2698.24,-87.64,-87.64
2698.97,-87.49,-87.49
2699.71,-87.43,-87.43
2700.44,-87.45,-87.45
2701.17,-87.54,-87.54
2701.9,-87.7,-87.7
2702.64,-87.89,-87.89
2703.37,-88.09,-88.09
2704.1,-88.31,-88.31
2704.83,-88.54,-88.54
2705.57,-88.79,-88.79
2706.3,-89.05,-89.05
2707.03,-89.26,-89.26
2707.76,-89.35,-89.35
2708.5,-89.3,-89.3
2709.23,-89.13,-89.13
2709.96,-88.93,-88.93
2710.69,-88.75,-88.75
2711.43,-88.62,-88.62
2712.16,-88.5,-88.5
2712.89,-88.39,-88.39
2713.62,-88.26,-88.26
2714.36,-88.12,-88.12
2715.09,-88.01,-88.01
2715.82,-87.94,-87.94
2716.55,-87.94,-87.94
2717.29,-88.03,-88.03
2718.02,-88.24,-88.24
2718.75,-88.57,-88.57
2719.48,-89.01,-89.01
2720.21,-89.49,-89.49
2720.95,-89.94,-89.94
2721.68,-90.26,-90.26
2722.41,-90.4,-90.4
2723.14,-90.34,-90.34
2723.88,-90.12,-90.12
2724.61,-89.77,-89.77
2725.34,-89.37,-89.37
2726.07,-88.95,-88.95
2726.81,-88.56,-88.56
2727.54,-88.19,-88.19
2728.27,-87.83,-87.83
2729,-87.47,-87.47
2729.74,-87.1,-87.1
2730.47,-86.77,-86.77
2731.2,-86.49,-86.49
2731.93,-86.27,-86.27
2732.67,-86.1,-86.1
2733.4,-85.94,-85.94
2734.13,-85.77,-85.77
2734.86,-85.55,-85.55
2735.6,-85.28,-85.28
2736.33,-85,-85
2737.06,-84.74,-84.74
2737.79,-84.53,-84.53
2738.53,-84.42,-84.42
2739.26,-84.42,-84.42
2739.99,-84.51,-84.51
2740.72,-84.7,-84.7
2741.46,-84.96,-84.96
2742.19,-85.27,-85.27
2742.92,-85.58,-85.58
2743.65,-85.88,-85.88
2744.38,-86.17,-86.17
2745.12,-86.45,-86.45
2745.85,-86.73,-86.73
2746.58,-87.01,-87.01
2747.31,-87.26,-87.26
2748.05,-87.43,-87.43
2748.78,-87.49,-87.49
2749.51,-87.44,-87.44
2750.24,-87.33,-87.33
2750.98,-87.21,-87.21
2751.71,-87.12,-87.12
2752.44,-87.07,-87.07
2753.17,-87.07,-87.07
2753.91,-87.13,-87.13
2754.64,-87.26,-87.26
2755.37,-87.44,-87.44
2756.1,-87.7,-87.7
2756.84,-88.01,-88.01
2757.57,-88.36,-88.36
2758.3,-88.72,-88.72
2759.03,-89.08,-89.08
2759.77,-89.44,-89.44
2760.5,-89.83,-89.83
2761.23,-90.27,-90.27
2761.96,-90.78,-90.78
2762.7,-91.36,-91.36
2763.43,-91.96,-91.96
2764.16,-92.53,-92.53
2764.89,-92.97,-92.97
2765.63,-93.21,-93.21
2766.36,-93.18,-93.18
2767.09,-92.86,-92.86
2767.82,-92.28,-92.28
2768.55,-91.52,-91.52
2769.29,-90.71,-90.71
2770.02,-89.95,-89.95
2770.75,-89.33,-89.33
2771.48,-88.85,-88.85
2772.22,-88.5,-88.5
2772.95,-88.24,-88.24
2773.68,-88.01,-88.01
2774.41,-87.78,-87.78
2775.15,-87.52,-87.52
2775.88,-87.23,-87.23
2776.61,-86.89,-86.89
2777.34,-86.51,-86.51
2778.08,-86.1,-86.1
2778.81,-85.68,-85.68
2779.54,-85.3,-85.3
2780.27,-84.97,-84.97
2781.01,-84.71,-84.71
2781.74,-84.5,-84.5
2782.47,-84.32,-84.32
2783.2,-84.12,-84.12
2783.94,-83.91,-83.91
2784.67,-83.69,-83.69
2785.4,-83.46,-83.46
2786.13,-83.24,-83.24
2786.87,-83.05,-83.05
2787.6,-82.88,-82.88
2788.33,-82.75,-82.75
2789.06,-82.64,-82.64
2789.79,-82.57,-82.57
2790.53,-82.55,-82.55
2791.26,-82.58,-82.58
2791.99,-82.67,-82.67
2792.72,-82.84,-82.84
2793.46,-83.05,-83.05
2794.19,-83.3,-83.3
2794.92,-83.52,-83.52
2795.65,-83.69,-83.69
2796.39,-83.77,-83.77
2797.12,-83.76,-83.76
2797.85,-83.65,-83.65
2798.58,-83.47,-83.47
2799.32,-83.26,-83.26
2800.05,-83.05,-83.05
2800.78,-82.87,-82.87
2801.51,-82.74,-82.74
2802.25,-82.66,-82.66
2802.98,-82.62,-82.62
2803.71,-82.59,-82.59
2804.44,-82.59,-82.59
2805.18,-82.61,-82.61
2805.91,-82.64,-82.64
2806.64,-82.69,-82.69
2807.37,-82.74,-82.74
2808.11,-82.8,-82.8
2808.84,-82.89,-82.89
2809.57,-82.99,-82.99
2810.3,-83.1,-83.1
2811.04,-83.22,-83.22
2811.77,-83.34,-83.34
2812.5,-83.45,-83.45
2813.23,-83.56,-83.56
2813.96,-83.69,-83.69
2814.7,-83.84,-83.84
2815.43,-84,-84
2816.16,-84.16,-84.16
2816.89,-84.29,-84.29
2817.63,-84.38,-84.38
2818.36,-84.43,-84.43
2819.09,-84.41,-84.41
2819.82,-84.34,-84.34
2820.56,-84.22,-84.22
2821.29,-84.07,-84.07
2822.02,-83.95,-83.95
2822.75,-83.85,-83.85
2823.49,-83.8,-83.8
2824.22,-83.79,-83.79
2824.95,-83.79,-83.79
2825.68,-83.75,-83.75
2826.42,-83.65,-83.65
2827.15,-83.46,-83.46
2827.88,-83.17,-83.17
2828.61,-82.81,-82.81
2829.35,-82.4,-82.4
2830.08,-81.99,-81.99
2830.81,-81.59,-81.59
2831.54,-81.24,-81.24
2832.28,-80.95,-80.95
2833.01,-80.73,-80.73
2833.74,-80.57,-80.57
2834.47,-80.46,-80.46
2835.21,-80.41,-80.41
2835.94,-80.41,-80.41
2836.67,-80.48,-80.48
2837.4,-80.6,-80.6
2838.13,-80.76,-80.76
2838.87,-80.94,-80.94
2839.6,-81.15,-81.15
2840.33,-81.36,-81.36
2841.06,-81.56,-81.56
2841.8,-81.76,-81.76
2842.53,-81.94,-81.94
2843.26,-82.1,-82.1
2843.99,-82.23,-82.23
2844.73,-82.32,-82.32
2845.46,-82.38,-82.38
2846.19,-82.41,-82.41
2846.92,-82.45,-82.45
2847.66,-82.52,-82.52
2848.39,-82.62,-82.62
2849.12,-82.77,-82.77
2849.85,-82.95,-82.95
2850.59,-83.12,-83.12
2851.32,-83.25,-83.25
2852.05,-83.3,-83.3
2852.78,-83.27,-83.27
2853.52,-83.18,-83.18
2854.25,-83.04,-83.04
2854.98,-82.89,-82.89
2855.71,-82.75,-82.75
2856.45,-82.64,-82.64
2857.18,-82.59,-82.59
2857.91,-82.6,-82.6
2858.64,-82.67,-82.67
2859.38,-82.81,-82.81
2860.11,-82.97,-82.97
2860.84,-83.12,-83.12
2861.57,-83.22,-83.22
2862.3,-83.26,-83.26
2863.04,-83.24,-83.24
2863.77,-83.16,-83.16
2864.5,-83.08,-83.08
2865.23,-83,-83
2865.97,-82.94,-82.94
2866.7,-82.91,-82.91
2867.43,-82.9,-82.9
2868.16,-82.89,-82.89
2868.9,-82.9,-82.9
2869.63,-82.91,-82.91
2870.36,-82.93,-82.93
2871.09,-82.97,-82.97
2871.83,-83.02,-83.02
2872.56,-83.08,-83.08
2873.29,-83.14,-83.14
2874.02,-83.19,-83.19
2874.76,-83.23,-83.23
2875.49,-83.26,-83.26
2876.22,-83.29,-83.29
2876.95,-83.34,-83.34
2877.69,-83.43,-83.43
2878.42,-83.57,-83.57
2879.15,-83.77,-83.77
2879.88,-84.05,-84.05
2880.62,-84.38,-84.38
2881.35,-84.76,-84.76
2882.08,-85.19,-85.19
2882.81,-85.65,-85.65
2883.54,-86.15,-86.15
2884.28,-86.65,-86.65
2885.01,-87.11,-87.11
2885.74,-87.49,-87.49
2886.47,-87.74,-87.74
2887.21,-87.86,-87.86
2887.94,-87.87,-87.87
2888.67,-87.8,-87.8
2889.4,-87.67,-87.67
2890.14,-87.5,-87.5
2890.87,-87.32,-87.32
2891.6,-87.13,-87.13
2892.33,-86.97,-86.97
2893.07,-86.86,-86.86
2893.8,-86.8,-86.8
2894.53,-86.82,-86.82
2895.26,-86.9,-86.9
2896,-87.01,-87.01
2896.73,-87.11,-87.11
2897.46,-87.15,-87.15
2898.19,-87.07,-87.07
2898.93,-86.83,-86.83
2899.66,-86.49,-86.49
2900.39,-86.08,-86.08
2901.12,-85.67,-85.67
2901.86,-85.27,-85.27
2902.59,-84.89,-84.89
2903.32,-84.55,-84.55
2904.05,-84.22,-84.22
2904.79,-83.92,-83.92
2905.52,-83.65,-83.65
2906.25,-83.44,-83.44
2906.98,-83.31,-83.31
2907.71,-83.28,-83.28
2908.45,-83.32,-83.32
2909.18,-83.41,-83.41
2909.91,-83.52,-83.52
2910.64,-83.62,-83.62
2911.38,-83.71,-83.71
2912.11,-83.8,-83.8
2912.84,-83.93,-83.93
2913.57,-84.11,-84.11
2914.31,-84.33,-84.33
2915.04,-84.59,-84.59
2915.77,-84.89,-84.89
2916.5,-85.19,-85.19
2917.24,-85.49,-85.49
2917.97,-85.73,-85.73
2918.7,-85.91,-85.91
2919.43,-85.99,-85.99
2920.17,-86,-86
2920.9,-85.95,-85.95
2921.63,-85.85,-85.85
2922.36,-85.72,-85.72
2923.1,-85.56,-85.56
2923.83,-85.37,-85.37
2924.56,-85.16,-85.16
2925.29,-84.95,-84.95
2926.03,-84.76,-84.76
2926.76,-84.61,-84.61
2927.49,-84.51,-84.51
2928.22,-84.48,-84.48
2928.96,-84.51,-84.51
2929.69,-84.59,-84.59
2930.42,-84.71,-84.71
2931.15,-84.82,-84.82
2931.88,-84.91,-84.91
2932.62,-84.99,-84.99
2933.35,-85.07,-85.07
2934.08,-85.18,-85.18
2934.81,-85.35,-85.35
2935.55,-85.61,-85.61
2936.28,-85.95,-85.95
2937.01,-86.36,-86.36
2937.74,-86.8,-86.8
2938.48,-87.24,-87.24
2939.21,-87.61,-87.61
2939.94,-87.89,-87.89
2940.67,-88.06,-88.06
2941.41,-88.11,-88.11
2942.14,-88.05,-88.05
2942.87,-87.91,-87.91
2943.6,-87.7,-87.7
2944.34,-87.44,-87.44
2945.07,-87.13,-87.13
2945.8,-86.79,-86.79
2946.53,-86.42,-86.42
2947.27,-86.05,-86.05
2948,-85.68,-85.68
2948.73,-85.33,-85.33
2949.46,-84.99,-84.99
2950.2,-84.65,-84.65
2950.93,-84.31,-84.31
2951.66,-83.99,-83.99
2952.39,-83.68,-83.68
2953.13,-83.41,-83.41
2953.86,-83.2,-83.2
2954.59,-83.06,-83.06
2955.32,-82.99,-82.99
2956.05,-82.99,-82.99
2956.79,-83.05,-83.05
2957.52,-83.14,-83.14
2958.25,-83.25,-83.25
2958.98,-83.36,-83.36
2959.72,-83.45,-83.45
2960.45,-83.51,-83.51
2961.18,-83.55,-83.55
2961.91,-83.59,-83.59
2962.65,-83.64,-83.64
2963.38,-83.73,-83.73
2964.11,-83.85,-83.85
2964.84,-84.01,-84.01
2965.58,-84.18,-84.18
2966.31,-84.34,-84.34
2967.04,-84.5,-84.5
2967.77,-84.63,-84.63
2968.51,-84.72,-84.72
2969.24,-84.76,-84.76
2969.97,-84.74,-84.74
2970.7,-84.69,-84.69
2971.44,-84.63,-84.63
2972.17,-84.59,-84.59
2972.9,-84.59,-84.59
2973.63,-84.64,-84.64
2974.37,-84.73,-84.73
2975.1,-84.87,-84.87
2975.83,-85.03,-85.03
2976.56,-85.18,-85.18
2977.29,-85.31,-85.31
2978.03,-85.37,-85.37
2978.76,-85.34,-85.34
2979.49,-85.23,-85.23
2980.22,-85.05,-85.05
2980.96,-84.85,-84.85
2981.69,-84.66,-84.66
2982.42,-84.49,-84.49
2983.15,-84.35,-84.35
2983.89,-84.21,-84.21
2984.62,-84.09,-84.09
2985.35,-83.96,-83.96
2986.08,-83.86,-83.86
2986.82,-83.79,-83.79
2987.55,-83.79,-83.79
2988.28,-83.87,-83.87
2989.01,-84.03,-84.03
2989.75,-84.27,-84.27
2990.48,-84.58,-84.58
2991.21,-84.94,-84.94
2991.94,-85.34,-85.34
2992.68,-85.76,-85.76
2993.41,-86.19,-86.19
2994.14,-86.62,-86.62
2994.87,-87.02,-87.02
2995.61,-87.36,-87.36
2996.34,-87.6,-87.6
2997.07,-87.68,-87.68
2997.8,-87.62,-87.62
2998.54,-87.43,-87.43
2999.27,-87.16,-87.16
3000,-86.89,-86.89
3000.73,-86.66,-86.66
3001.46,-86.51,-86.51
3002.2,-86.44,-86.44
3002.93,-86.44,-86.44
3003.66,-86.47,-86.47
3004.39,-86.48,-86.48
3005.13,-86.46,-86.46
3005.86,-86.4,-86.4
3006.59,-86.29,-86.29
3007.32,-86.14,-86.14
3008.06,-85.95,-85.95
3008.79,-85.69,-85.69
3009.52,-85.39,-85.39
3010.25,-85.05,-85.05
3010.99,-84.71,-84.71
3011.72,-84.38,-84.38
3012.45,-84.08,-84.08
3013.18,-83.82,-83.82
3013.92,-83.62,-83.62
3014.65,-83.47,-83.47
3015.38,-83.38,-83.38
3016.11,-83.34,-83.34
3016.85,-83.35,-83.35
3017.58,-83.4,-83.4
3018.31,-83.49,-83.49
3019.04,-83.6,-83.6
3019.78,-83.73,-83.73
3020.51,-83.89,-83.89
3021.24,-84.08,-84.08
3021.97,-84.3,-84.3
3022.71,-84.54,-84.54
3023.44,-84.8,-84.8
3024.17,-85.08,-85.08
3024.9,-85.36,-85.36
3025.63,-85.61,-85.61
3026.37,-85.85,-85.85
3027.1,-86.06,-86.06
3027.83,-86.26,-86.26
3028.56,-86.47,-86.47
3029.3,-86.67,-86.67
3030.03,-86.87,-86.87
3030.76,-87.04,-87.04
3031.49,-87.17,-87.17
3032.23,-87.29,-87.29
3032.96,-87.38,-87.38
3033.69,-87.48,-87.48
3034.42,-87.59,-87.59
